,adj_word,adj_word_len,adj_word_count,adj_lemma,adj_comb,num_adj,n_word,n_word_len,n_word_count,n_lemma,n_lemma_count,adj_id,n_id,sen_len,sen_id
3711.0,key,3,25,key,key,1,info.,5,1.0,info.,1.0,38,39,42,email-enronsent10_01-0008
3712.0,online,6,15,online,online,1,profile,7,1.0,profile,1.0,15,16,36,email-enronsent10_01-0015
3713.0,additional,10,26,additional,"additional, electric",2,cost,4,12.0,cost,16.0,15,17,28,email-enronsent10_01-0016
3714.0,electric,8,5,electric,"additional, electric",2,cost,4,12.0,cost,16.0,16,17,28,email-enronsent10_01-0016
3715.0,Additional,10,4,additional,Additional,1,cost,4,12.0,cost,16.0,1,2,22,email-enronsent10_01-0017
3716.0,able,4,98,able,able,1,,0,,,,18,,22,email-enronsent10_01-0017
3717.0,Good,4,54,good,"Good, comfortable",2,point,5,19.0,point,27.0,1,2,25,email-enronsent10_01-0019
3718.0,comfortable,11,23,comfortable,"Good, comfortable",2,point,5,19.0,point,27.0,7,2,25,email-enronsent10_01-0019
3719.0,primary,7,5,primary,primary,1,points,6,8.0,point,27.0,23,24,25,email-enronsent10_01-0019
3720.0,alternate,9,1,alternate,alternate,1,point,5,19.0,point,27.0,11,12,44,email-enronsent10_01-0020
3721.0,different,9,74,different,different,1,rate,4,9.0,rate,15.0,32,33,44,email-enronsent10_01-0020
3722.0,same,4,152,same,same,1,rate,4,9.0,rate,15.0,11,13,22,email-enronsent10_01-0022
3723.0,OK,2,17,ok,OK,1,,0,,,,8,,18,email-enronsent10_01-0023
3724.0,underlying,10,1,underlying,underlying,1,language,8,12.0,language,12.0,8,10,43,email-enronsent10_01-0025
3725.0,max,3,1,max,max,1,rate,4,9.0,rate,15.0,29,30,43,email-enronsent10_01-0025
3726.0,different,9,74,different,different,1,rate,4,9.0,rate,15.0,44,45,46,email-enronsent10_01-0026
3727.0,commercial,10,12,commercial,commercial,1,group,5,20.0,group,55.0,5,6,31,email-enronsent10_01-0029
3728.0,redlined,8,1,redlined,redlined,1,language,8,12.0,language,12.0,11,12,31,email-enronsent10_01-0029
3729.0,other,5,320,other,other,1,agreements,10,3.0,agreement,13.0,24,27,31,email-enronsent10_01-0029
3730.0,good,4,379,good,good,1,,0,,,,11,,23,email-enronsent10_01-0033
3731.0,long,4,69,long,long,1,,0,,,,15,,27,email-enronsent10_01-0034
3732.0,first,5,117,first,first,1,questions,9,14.0,question,25.0,19,21,26,email-enronsent10_01-0035
3733.0,initial,7,17,initial,initial,1,comments,8,11.0,comment,12.0,10,11,12,email-enronsent10_01-0044
3734.0,same,4,152,same,same,1,request,7,6.0,request,7.0,5,6,23,email-enronsent10_01-0064
3735.0,last,4,145,last,last,1,year,4,58.0,year,120.0,7,8,23,email-enronsent10_01-0064
3736.0,particular,10,23,particular,particular,1,chair,5,2.0,chair,3.0,2,3,15,email-enronsent10_01-0069
3737.0,Many,4,26,many,Many,1,people,6,110.0,people,115.0,1,2,27,email-enronsent10_01-0070
3738.0,popular,7,16,popular,popular,1,,0,,,,26,,27,email-enronsent10_01-0070
3739.0,same,4,152,same,same,1,request,7,6.0,request,7.0,5,6,23,email-enronsent10_01-0078
3740.0,last,4,145,last,last,1,year,4,58.0,year,120.0,7,8,23,email-enronsent10_01-0078
3741.0,particular,10,23,particular,particular,1,chair,5,2.0,chair,3.0,2,3,15,email-enronsent10_01-0083
3742.0,Many,4,26,many,Many,1,people,6,110.0,people,115.0,1,2,27,email-enronsent10_01-0084
3743.0,popular,7,16,popular,popular,1,,0,,,,26,,27,email-enronsent10_01-0084
3744.0,next,4,112,next,next,1,time,4,156.0,time,191.0,9,10,30,email-enronsent10_01-0092
3745.0,outstanding,11,12,outstanding,outstanding,1,news,4,16.0,news,24.0,5,6,7,email-enronsent10_01-0093
3746.0,posted,6,3,posted,posted,1,,0,,,,11,,16,email-enronsent10_01-0095
3747.0,next,4,112,next,next,1,trip,4,7.0,trip,8.0,14,15,16,email-enronsent10_01-0095
3748.0,responsible,11,20,responsible,responsible,1,,0,,,,3,,13,email-enronsent39_01-0002
3749.0,new,3,252,new,new,1,market,6,8.0,market,14.0,11,12,13,email-enronsent39_01-0002
3750.0,sure,4,138,sure,sure,1,,0,,,,16,,24,email-enronsent39_01-0004
3751.0,next,4,112,next,next,1,meeting,7,12.0,meeting,19.0,2,3,28,email-enronsent39_01-0008
3752.0,third,5,18,third,third,1,meeting,7,12.0,meeting,19.0,10,11,19,email-enronsent39_01-0009
3753.0,more,4,201,more,more,1,information,11,30.0,information,34.0,10,11,17,email-enronsent39_01-0010
3754.0,substantive,11,3,substantive,substantive,1,session,7,3.0,session,3.0,10,11,21,email-enronsent39_01-0012
3755.0,international,13,38,international,"international, medical, ongoing",3,convention,10,3.0,convention,3.0,4,6,25,email-enronsent39_01-0013
3756.0,medical,7,17,medical,"international, medical, ongoing",3,convention,10,3.0,convention,3.0,5,6,25,email-enronsent39_01-0013
3757.0,ongoing,7,8,ongoing,"international, medical, ongoing",3,convention,10,3.0,convention,3.0,7,6,25,email-enronsent39_01-0013
3758.0,same,4,152,same,same,1,time,4,156.0,time,191.0,12,13,25,email-enronsent39_01-0013
3759.0,nearby,6,3,nearby,nearby,1,,0,,,,12,,15,email-enronsent39_01-0014
3760.0,different,9,74,different,different,1,hotel,5,9.0,hotel,15.0,10,11,26,email-enronsent39_01-0016
3761.0,limited,7,10,limited,limited,1,availability,12,2.0,availability,2.0,20,21,26,email-enronsent39_01-0016
3762.0,available,9,58,available,available,1,,0,,,,8,,18,email-enronsent39_01-0017
3763.0,correct,7,22,correct,correct,1,,0,,,,1,,2,email-enronsent39_01-0023
3764.0,correct,7,22,correct,correct,1,,0,,,,3,,4,email-enronsent39_01-0024
3765.0,Dear,4,14,dear,Dear,1,,0,,,,1,,3,email-enronsent39_01-0029
3766.0,recent,6,32,recent,recent,1,conferences,11,2.0,conference,2.0,13,16,17,email-enronsent39_01-0030
3767.0,Many,4,26,many,Many,1,thanks,6,10.0,thanks,10.0,1,2,3,email-enronsent39_01-0034
3768.0,Federal,7,5,federal,Federal,1,Government,10,6.0,government,29.0,3,4,26,email-enronsent39_01-0036
3769.0,Independent,11,6,independent,Independent,1,Bitmap,6,3.0,bitmap,3.0,6,7,9,email-enronsent39_01-0037
3770.0,blank,5,6,blank,blank,1,forms,5,12.0,form,34.0,17,18,28,email-enronsent39_01-0043
3771.0,prior,5,19,prior,prior,1,date,4,7.0,date,12.0,24,27,28,email-enronsent39_01-0043
3772.0,formal,6,12,formal,formal,1,plan,4,10.0,plan,14.0,5,6,7,email-enronsent39_01-0050
3773.0,necessary,9,25,necessary,"necessary, specific",2,information,11,30.0,information,34.0,8,11,12,email-enronsent39_01-0052
3774.0,specific,8,22,specific,"necessary, specific",2,information,11,30.0,information,34.0,9,11,12,email-enronsent39_01-0052
3775.0,successful,10,15,successful,successful,1,,0,,,,4,,18,email-enronsent39_01-0053
3776.0,new,3,252,new,new,1,commissioners,13,1.0,commissioner,2.0,11,12,18,email-enronsent39_01-0053
3777.0,responsive,10,1,responsive,responsive,1,,0,,,,6,,23,email-enronsent39_01-0054
3778.0,specific,8,22,specific,specific,1,examples,8,7.0,example,12.0,17,18,23,email-enronsent39_01-0054
3779.0,Grand,5,1,grand,Grand,1,standing,8,2.0,standing,2.0,1,3,6,email-enronsent39_01-0055
3780.0,daily,5,20,daily,daily,1,calls,5,3.0,call,14.0,18,21,29,email-enronsent39_01-0057
3781.0,subsequent,10,5,subsequent,subsequent,1,conversations,13,2.0,conversation,4.0,13,14,15,email-enronsent39_01-0058
3782.0,bigger,6,17,bigger,bigger,1,things,6,39.0,thing,102.0,6,7,35,email-enronsent39_01-0061
3783.0,global,6,29,global,global,1,,0,,,,33,,35,email-enronsent39_01-0061
3784.0,legislative,11,3,legislative,legislative,1,committee,9,2.0,committee,5.0,9,10,15,email-enronsent39_01-0063
3785.0,Electric,8,2,electric,Electric,1,Restructuring,13,1.0,restructuring,1.0,4,5,14,email-enronsent39_01-0064
3786.0,probing,7,1,probing,probing,1,questions,9,14.0,question,25.0,16,17,26,email-enronsent39_01-0067
3787.0,more,4,201,more,more,1,freedom,7,3.0,freedom,3.0,14,15,24,email-enronsent39_01-0068
3788.0,difficult,9,20,difficult,difficult,1,questions,9,14.0,question,25.0,22,23,24,email-enronsent39_01-0068
3789.0,available,9,58,available,available,1,,0,,,,10,,13,email-enronsent39_01-0069
3790.0,available,9,58,available,available,1,,0,,,,3,,15,email-enronsent39_01-0073
3791.0,available,9,58,available,available,1,,0,,,,13,,15,email-enronsent39_01-0073
3792.0,right,5,51,right,right,1,,0,,,,3,,18,email-enronsent39_01-0074
3793.0,formal,6,12,formal,formal,1,plan,4,10.0,plan,14.0,9,10,18,email-enronsent39_01-0074
3794.0,initial,7,17,initial,initial,1,draft,5,7.0,draft,9.0,16,17,18,email-enronsent39_01-0074
3795.0,last,4,145,last,last,1,night,5,31.0,night,37.0,3,4,33,email-enronsent39_01-0077
3796.0,new,3,252,new,new,1,rules,5,10.0,rule,14.0,19,21,33,email-enronsent39_01-0077
3797.0,certain,7,35,certain,certain,1,markets,7,5.0,market,14.0,25,26,33,email-enronsent39_01-0077
3798.0,reflective,10,1,reflective,reflective,1,,0,,,,29,,33,email-enronsent39_01-0077
3799.0,poor,4,31,poor,poor,1,rules,5,10.0,rule,14.0,15,18,32,email-enronsent39_01-0079
3800.0,bad,3,75,bad,bad,1,day,3,54.0,day,96.0,24,25,32,email-enronsent39_01-0079
3801.0,important,9,45,important,important,1,,0,,,,2,,17,email-enronsent39_01-0080
3802.0,new,3,252,new,new,1,Commissioners,13,1.0,commissioner,2.0,5,7,17,email-enronsent39_01-0080
3803.0,constructive,12,1,constructive,constructive,1,solutions,9,2.0,solution,15.0,7,8,15,email-enronsent39_01-0081
3804.0,real,4,60,real,real,1,difference,10,11.0,difference,16.0,13,14,15,email-enronsent39_01-0081
3805.0,FORMAL,6,1,formal,FORMAL,1,PLAN,4,1.0,plan,14.0,11,12,28,email-enronsent39_01-0082
3806.0,next,4,112,next,next,1,months,6,22.0,month,40.0,19,23,28,email-enronsent39_01-0082
3807.0,free,4,80,free,free,1,,0,,,,3,,14,email-enronsent39_01-0084
3808.0,electronic,10,3,electronic,electronic,1,tool,4,5.0,tool,7.0,28,29,64,email-enronsent39_01-0089
3809.0,ongoing,7,8,ongoing,ongoing,1,summaries,9,1.0,summary,4.0,36,37,64,email-enronsent39_01-0089
3810.0,brief,5,4,brief,brief,1,summary,7,2.0,summary,4.0,9,10,37,email-enronsent39_01-0090
3811.0,detailed,8,9,detailed,detailed,1,information,11,30.0,information,34.0,35,36,37,email-enronsent39_01-0090
3812.0,Many,4,26,many,Many,1,details,7,9.0,detail,12.0,1,2,15,email-enronsent39_01-0092
3813.0,technical,9,8,technical,technical,1,issues,6,19.0,issue,40.0,19,20,21,email-enronsent39_01-0093
3814.0,extensive,9,4,extensive,extensive,1,experience,10,55.0,experience,68.0,15,16,27,email-enronsent14_01-0003
3815.0,physical,8,14,physical,physical,1,flows,5,1.0,flow,1.0,19,20,27,email-enronsent14_01-0003
3816.0,natural,7,34,natural,natural,1,gas,3,13.0,gas,14.0,22,23,27,email-enronsent14_01-0003
3817.0,last,4,145,last,last,1,week,4,37.0,week,51.0,4,5,23,email-enronsent14_01-0005
3818.0,recent,6,32,recent,recent,1,developments,12,4.0,development,5.0,4,5,30,email-enronsent14_01-0006
3819.0,numerical,9,1,numerical,numerical,1,methods,7,3.0,method,11.0,10,11,30,email-enronsent14_01-0006
3820.0,further,7,13,further,further,1,efficiency,10,2.0,efficiency,2.0,17,18,30,email-enronsent14_01-0006
3821.0,interested,10,41,interested,interested,1,,0,,,,8,,17,email-enronsent14_01-0007
3822.0,glad,4,15,glad,glad,1,,0,,,,4,,11,email-enronsent14_01-0008
3823.0,last,4,145,last,last,1,,0,,,,16,,18,email-enronsent14_01-0011
3824.0,extensive,9,4,extensive,extensive,1,experience,10,55.0,experience,68.0,3,4,29,email-enronsent14_01-0012
3825.0,technical,9,8,technical,technical,1,leader,6,21.0,leader,48.0,7,8,29,email-enronsent14_01-0012
3826.0,mathematical,12,4,mathematical,mathematical,1,skills,6,8.0,skill,9.0,14,15,16,email-enronsent14_01-0013
3827.0,narrow,6,4,narrow,narrow,1,confines,8,1.0,confines,1.0,5,6,16,email-enronsent14_01-0014
3828.0,several,7,60,several,several,1,,0,,,,10,,17,email-enronsent14_01-0016
3829.0,other,5,320,other,other,1,managers,8,2.0,manager,5.0,17,18,33,email-enronsent14_01-0017
3830.0,academic,8,3,academic,academic,1,experience,10,55.0,experience,68.0,9,12,13,email-enronsent14_01-0018
3831.0,available,9,58,available,available,1,,0,,,,3,,6,email-enronsent14_01-0019
3832.0,Sorry,5,11,sorry,Sorry,1,,0,,,,1,,11,email-enronsent14_01-0025
3833.0,ok,2,24,ok,ok,1,,0,,,,3,,6,email-enronsent14_01-0026
3834.0,new,3,252,new,new,1,assignment,10,1.0,assignment,1.0,13,14,19,email-enronsent14_01-0033
3835.0,few,3,137,few,few,1,minutes,7,13.0,minute,19.0,14,15,16,email-enronsent14_01-0034
3836.0,early,5,39,early,early,1,afternoon,9,7.0,afternoon,8.0,17,18,21,email-enronsent14_01-0042
3837.0,possible,8,66,possible,possible,1,,0,,,,20,,21,email-enronsent14_01-0042
3838.0,Dear,4,14,dear,Dear,1,,0,,,,1,,4,email-enronsent14_01-0049
3839.0,aware,5,19,aware,aware,1,,0,,,,6,,22,email-enronsent14_01-0050
3840.0,available,9,58,available,available,1,,0,,,,18,,22,email-enronsent14_01-0050
3841.0,past,4,26,past,past,1,knowledge,9,4.0,knowledge,4.0,21,22,33,email-enronsent14_01-0051
3842.0,relevant,8,5,relevant,relevant,1,people,6,110.0,people,115.0,5,6,13,email-enronsent14_01-0056
3843.0,Dear,4,14,dear,Dear,1,,0,,,,1,,4,email-enronsent14_01-0058
3844.0,aware,5,19,aware,aware,1,,0,,,,6,,22,email-enronsent14_01-0059
3845.0,available,9,58,available,available,1,,0,,,,18,,22,email-enronsent14_01-0059
3846.0,past,4,26,past,past,1,knowledge,9,4.0,knowledge,4.0,21,22,33,email-enronsent14_01-0060
3847.0,ok,2,24,ok,ok,1,,0,,,,3,,6,email-enronsent14_01-0065
3848.0,good,4,379,good,good,1,candidate,9,2.0,candidate,4.0,5,6,7,email-enronsent14_01-0066
3849.0,Executive,9,16,executive,Executive,1,Committee,9,3.0,committee,5.0,1,2,3,email-enronsent14_01-0069
3850.0,prior,5,19,prior,"prior, next",2,meeting,7,12.0,meeting,19.0,11,17,23,email-enronsent14_01-0070
3851.0,next,4,112,next,"prior, next",2,meeting,7,12.0,meeting,19.0,14,17,23,email-enronsent14_01-0070
3852.0,Executive,9,16,executive,Executive,1,Committee,9,3.0,committee,5.0,15,16,23,email-enronsent14_01-0070
3853.0,possible,8,66,possible,possible,1,,0,,,,10,,11,email-enronsent14_01-0071
3854.0,available,9,58,available,available,1,,0,,,,9,,27,email-enronsent14_01-0075
3855.0,personal,8,26,personal,personal,1,business,8,15.0,business,20.0,15,13,27,email-enronsent14_01-0075
3856.0,interested,10,41,interested,interested,1,,0,,,,8,,14,email-enronsent14_01-0078
3857.0,personal,8,26,personal,personal,1,use,3,6.0,use,6.0,12,13,14,email-enronsent14_01-0079
3858.0,subject,7,11,subject,subject,1,,0,,,,8,,16,email-enronsent14_01-0097
3859.0,local,5,50,local,local,1,listings,8,1.0,listing,1.0,14,15,16,email-enronsent14_01-0097
3860.0,fine,4,48,fine,fine,1,,0,,,,7,,8,email-enronsent14_01-0100
3861.0,done,4,13,done,done,1,,0,,,,2,,6,email-enronsent14_01-0104
3862.0,little,6,125,little,little,1,,0,,,,4,,33,email-enronsent14_01-0105
3863.0,first,5,117,first,first,1,drafts,6,2.0,draft,9.0,12,13,33,email-enronsent14_01-0105
3864.0,Good,4,54,good,Good,1,news,4,16.0,news,24.0,1,2,3,email-enronsent14_01-0109
3865.0,good,4,379,good,good,1,luck,4,20.0,luck,20.0,3,4,5,email-enronsent14_01-0110
3866.0,Executive,9,16,executive,Executive,1,Committee,9,3.0,committee,5.0,1,2,4,email-enronsent14_01-0116
3867.0,Weekly,6,1,weekly,Weekly,1,Meeting,7,1.0,meeting,19.0,3,4,4,email-enronsent14_01-0116
3868.0,50th,4,1,50th,50th,1,Floor,5,2.0,floor,4.0,3,4,5,email-enronsent14_01-0119
3869.0,remote,6,5,remote,remote,1,locations,9,4.0,location,17.0,8,9,12,email-enronsent14_01-0120
3870.0,weekly,6,12,weekly,weekly,1,number,6,25.0,number,33.0,16,20,23,email-enronsent14_01-0122
3871.0,able,4,98,able,able,1,,0,,,,8,,15,email-enronsent14_01-0133
3872.0,previous,8,13,previous,previous,1,committments,12,1.0,committment,1.0,13,14,15,email-enronsent14_01-0133
3873.0,new,3,252,new,new,1,Application,11,2.0,application,4.0,8,10,21,email-enronsent41_01-0003
3874.0,downstream,10,3,downstream,downstream,1,systems,7,7.0,system,29.0,22,23,24,email-enronsent41_01-0005
3875.0,appropriate,11,14,appropriate,appropriate,1,steps,5,7.0,step,11.0,8,9,16,email-enronsent41_01-0006
3876.0,legal,5,29,legal,legal,1,entity,6,4.0,entity,7.0,15,17,23,email-enronsent41_01-0011
3877.0,red,3,11,red,red,1,,0,,,,8,,9,email-enronsent41_01-0015
3878.0,new,3,252,new,new,1,Counterparty,12,10.0,counterparty,10.0,4,6,11,email-enronsent41_01-0017
3879.0,Best,4,65,best,Best,1,Rgds,4,4.0,rgd,4.0,1,2,3,email-enronsent41_01-0019
3880.0,right,5,51,right,right,1,lawyer,6,3.0,lawyer,3.0,4,5,10,email-enronsent41_01-0023
3881.0,Hot,3,2,hot,Hot,1,Plate,5,1.0,plate,3.0,3,5,6,email-enronsent41_01-0028
3882.0,Short,5,3,short,Short,1,Description,11,1.0,description,5.0,2,3,12,email-enronsent41_01-0029
3883.0,Effective,9,2,effective,Effective,1,Date,4,2.0,date,12.0,10,11,26,email-enronsent41_01-0032
3884.0,Effective,9,2,effective,Effective,1,Date,4,2.0,date,12.0,2,3,13,email-enronsent41_01-0033
3885.0,Additional,10,4,additional,Additional,1,Information,11,4.0,information,34.0,2,3,7,email-enronsent41_01-0035
3886.0,hot,3,23,hot,hot,1,steel,5,1.0,steel,1.0,5,7,20,email-enronsent41_01-0036
3887.0,Metro,5,1,metro,Metro,1,Area,4,1.0,area,34.0,12,13,14,email-enronsent41_01-0037
3888.0,responsible,11,20,responsible,responsible,1,,0,,,,10,,36,email-enronsent41_01-0038
3889.0,responsible,11,20,responsible,responsible,1,,0,,,,27,,36,email-enronsent41_01-0038
3890.0,greater,7,8,greater,greater,1,allowance,9,1.0,allowance,1.0,15,18,24,email-enronsent41_01-0039
3891.0,lesser,6,1,lesser,lesser,1,,0,,,,17,,24,email-enronsent41_01-0039
3892.0,General,7,1,general,General,1,Terms,5,1.0,term,16.0,16,17,45,email-enronsent41_01-0042
3893.0,Contractual,11,2,contractual,Contractual,1,Currency,8,6.0,currency,6.0,23,24,45,email-enronsent41_01-0042
3894.0,telegraphic,11,1,telegraphic,telegraphic,1,transfer,8,1.0,transfer,1.0,26,27,45,email-enronsent41_01-0042
3895.0,Contractual,11,2,contractual,Contractual,1,Currency,8,6.0,currency,6.0,17,18,19,email-enronsent41_01-0044
3896.0,net,3,4,net,net,1,tons,4,2.0,ton,3.0,13,14,30,email-enronsent41_01-0046
3897.0,net,3,4,net,net,1,tons,4,2.0,ton,3.0,26,27,30,email-enronsent41_01-0046
3898.0,USUAL,5,1,usual,USUAL,1,LOGIN,5,1.0,login,1.0,3,4,6,email-enronsent41_01-0052
3899.0,Right,5,3,right,Right,1,,0,,,,1,,15,email-enronsent41_01-0060
3900.0,Right,5,3,right,Right,1,,0,,,,4,,10,email-enronsent41_01-0061
3901.0,Global,6,14,global,Global,1,Counterparty,12,10.0,counterparty,10.0,10,11,22,email-enronsent41_01-0065
3902.0,near,4,5,near,near,1,future,6,6.0,future,6.0,6,7,21,email-enronsent41_01-0066
3903.0,Global,6,14,global,Global,1,Counterparty,12,10.0,counterparty,10.0,19,20,21,email-enronsent41_01-0066
3904.0,correct,7,22,correct,correct,1,,0,,,,11,,23,email-enronsent41_01-0069
3905.0,Global,6,14,global,Global,1,Counterparty,12,10.0,counterparty,10.0,17,18,19,email-enronsent41_01-0070
3906.0,legal,5,29,legal,legal,1,entities,8,3.0,entity,7.0,7,8,21,email-enronsent41_01-0071
3907.0,own,3,94,own,own,1,names,5,7.0,name,43.0,19,20,21,email-enronsent41_01-0071
3908.0,correct,7,22,correct,"correct, legal",2,name,4,36.0,name,43.0,3,5,28,email-enronsent41_01-0072
3909.0,legal,5,29,legal,"correct, legal",2,name,4,36.0,name,43.0,4,5,28,email-enronsent41_01-0072
3910.0,Global,6,14,global,Global,1,Counterparty,12,10.0,counterparty,10.0,9,10,28,email-enronsent41_01-0072
3911.0,wrong,5,38,wrong,"wrong, legal",2,name,4,36.0,name,43.0,18,20,28,email-enronsent41_01-0072
3912.0,legal,5,29,legal,"wrong, legal",2,name,4,36.0,name,43.0,19,20,28,email-enronsent41_01-0072
3913.0,correct,7,22,correct,correct,1,entering,8,1.0,entering,1.0,11,12,18,email-enronsent41_01-0073
3914.0,Global,6,14,global,Global,1,Counterparty,12,10.0,counterparty,10.0,5,6,40,email-enronsent41_01-0074
3915.0,same,4,152,same,same,1,name,4,36.0,name,43.0,9,10,40,email-enronsent41_01-0074
3916.0,inappropriate,13,2,inappropriate,inappropriate,1,Applications,12,1.0,application,4.0,30,31,40,email-enronsent41_01-0074
3917.0,particular,10,23,particular,particular,1,case,4,8.0,case,12.0,3,4,32,email-enronsent41_01-0075
3918.0,upset,5,3,upset,upset,1,,0,,,,27,,32,email-enronsent41_01-0075
3919.0,Global,6,14,global,Global,1,Counterparty,12,10.0,counterparty,10.0,10,11,20,email-enronsent41_01-0083
3920.0,full,4,52,full,full,1,name,4,36.0,name,43.0,6,7,33,email-enronsent41_01-0084
3921.0,such,4,83,such,such,1,,0,,,,15,,33,email-enronsent41_01-0084
3922.0,Legal,5,11,legal,Legal,1,Sub,3,1.0,sub,1.0,24,20,33,email-enronsent41_01-0084
3923.0,Global,6,14,global,Global,1,team,4,3.0,team,4.0,4,6,26,email-enronsent41_01-0085
3924.0,Legal,5,11,legal,Legal,1,Change,6,1.0,change,23.0,13,15,26,email-enronsent41_01-0085
3925.0,Best,4,65,best,Best,1,Rgds,4,4.0,rgd,4.0,1,2,3,email-enronsent41_01-0086
3926.0,Global,6,14,global,Global,1,Management,10,1.0,management,8.0,10,12,12,email-enronsent41_01-0087
3927.0,correct,7,22,correct,"correct, legal",2,name,4,36.0,name,43.0,6,8,13,email-enronsent41_01-0088
3928.0,legal,5,29,legal,"correct, legal",2,name,4,36.0,name,43.0,7,8,13,email-enronsent41_01-0088
