,adj_word,adj_lemma,adj_id,adj_comb,num_adj,n_word,n_lemma,n_id,sen_len,sen_id
4915,5th,5th,16,5th,1,grade,grade,17,19,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0047
4916,familiar,familiar,8,familiar,1,,,,28,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0048
4917,modern,modern,17,modern,1,bridge,bridge,18,60,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0049
4918,modern,modern,29,modern,1,medicine,medicine,30,60,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0049
4919,cellular,cellular,42,cellular,1,phone,phone,43,60,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0049
4920,large,large,5,large,1,program,program,7,17,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0050
4921,important,important,16,important,1,,,,17,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0050
4922,Best,best,1,Best,1,,,,4,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0051
4923,HUGE,huge,7,HUGE,1,waste,waste,8,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0053
4924,many,many,19,"many, huge",2,wastes,waste,21,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0053
4925,huge,huge,20,"many, huge",2,wastes,waste,21,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0053
4926,best,best,31,best,1,,,,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0053
4927,perfect,perfect,6,perfect,1,world,world,7,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0055
4928,national,national,19,national,1,program,program,21,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0055
4929,homeless,homeless,27,homeless,1,housing,housing,24,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0055
4930,far,far,32,far,1,,,,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0055
4931,perfect,perfect,35,perfect,1,world,world,36,37,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0055
4932,ONLY,only,23,ONLY,1,way,way,24,29,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0056
4933,hard,hard,5,hard,1,,,,8,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0058
4934,efficient,efficient,13,efficient,1,way,way,14,26,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0059
4935,bad,bad,19,"bad, old",2,,,,26,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0059
4936,old,old,21,"bad, old",2,,,,26,newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0059
4937,strange,strange,7,strange,1,,,,28,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0002
4938,desparate,desparate,12,desparate,1,,,,28,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0002
4939,willing,willing,18,willing,1,,,,28,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0002
4940,dear,dear,25,"dear, sick",2,friend,friend,27,28,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0002
4941,sick,sick,26,"dear, sick",2,friend,friend,27,28,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0002
4942,many,many,9,many,1,,,,15,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0004
4943,quick,quick,2,quick,1,summary,summary,3,28,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0005
4944,local,local,9,local,1,band,band,10,28,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0005
4945,involved,involved,4,involved,1,,,,36,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0006
4946,local,local,7,local,1,competition,competition,8,36,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0006
4947,first,first,14,first,1,prize,prize,15,36,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0006
4948,little,little,9,little,1,,,,14,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0007
4949,more,more,10,more,1,,,,14,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0007
4950,first,first,20,first,1,place,place,21,22,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0008
4951,third,third,5,third,1,place,place,6,24,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0009
4952,humanatarian,humanatarian,22,humanatarian,1,cause,cause,23,24,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0009
4953,few,few,14,few,1,seconds,seconds,15,16,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0010
4954,real,real,15,real,1,,,,22,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0019
4955,worthy,worthy,20,worthy,1,cause,cause,21,22,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0019
4956,beloved,beloved,4,"beloved, important",2,friend,friend,5,38,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0020
4957,important,important,26,"beloved, important",2,friend,friend,5,38,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0020
4958,Many,many,1,Many,1,thanks,thanks,2,14,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0021
4959,healthy,healthy,13,healthy,1,,,,14,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0021
4960,good,good,6,good,1,cause,cause,7,8,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0032
4961,Federal,federal,20,Federal,1,Grant,grant,21,25,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0033
4962,grim,grim,21,grim,1,,,,22,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0034
4963,huge,huge,6,huge,1,network,network,7,8,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0035
4964,first,first,5,first,1,place,place,6,18,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0037
4965,good,good,5,good,1,friend,friend,6,17,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0044
4966,non-Hodgkin,non-hodgkin,9,non-Hodgkin,1,lymphoma,lymphoma,10,17,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0044
4967,wonderful,wonderful,4,"wonderful, young",2,children,child,6,16,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0046
4968,young,young,5,"wonderful, young",2,children,child,6,16,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0046
4969,great,great,17,great,1,prizes,prize,18,19,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0049
4970,payable,payable,3,payable,1,,,,13,newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0056
4971,insatiable,insatiable,3,insatiable,1,demand,demand,4,33,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0003
4972,financial,financial,11,financial,1,collisions,collision,14,33,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0003
4973,diplomatic,diplomatic,13,diplomatic,1,,,,33,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0003
4974,reliable,reliable,21,reliable,1,supplies,supplies,22,33,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0003
4975,Japanese,japanese,4,"Japanese, territorial",2,waters,water,6,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0004
4976,territorial,territorial,5,"Japanese, territorial",2,waters,water,6,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0004
4977,Chinese,chinese,9,"Chinese, nuclear",2,submarine,submarine,11,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0004
4978,nuclear,nuclear,10,"Chinese, nuclear",2,submarine,submarine,11,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0004
4979,last,last,12,last,1,week,week,13,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0004
4980,latest,latest,22,"latest, unconnected",2,consequences,consequence,25,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0004
4981,unconnected,unconnected,24,"latest, unconnected",2,consequences,consequence,25,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0004
4982,economic,economic,30,economic,1,growth,growth,31,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0004
4983,high,high,9,high,1,demand,demand,10,12,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0005
4984,last,last,11,last,1,year,year,12,39,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0006
4985,secure,secure,19,secure,1,supplies,supplies,21,39,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0006
4986,technical,technical,10,technical,1,error,error,11,22,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0007
4987,Chinese,chinese,15,Chinese,1,government,government,16,22,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0007
4988,international,international,44,international,1,energy,energy,45,47,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0008
4989,joint,joint,9,joint,1,programme,programme,15,37,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0009
4990,little,little,8,little,1,attention,attention,9,13,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0010
4991,concerned,concerned,10,concerned,1,,,,26,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0011
4992,sensitive,sensitive,15,sensitive,1,issues,issue,16,26,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0011
4993,African,african,9,African,1,country,country,10,25,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0013
4994,nuclear,nuclear,16,nuclear,1,off,off,19,32,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0014
4995,biggest,biggest,8,biggest,1,firm,firm,11,38,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0015
4996,natural,natural,22,natural,1,gas,gas,23,38,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0015
4997,own,own,4,own,1,reserves,reserve,5,18,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0016
4998,natural,natural,9,natural,1,gas,gas,10,18,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0016
4999,net,net,15,net,1,exporter,exporter,17,18,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0016
5000,last,last,18,last,1,decades,decade,20,28,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0017
5001,largest,largest,11,largest,1,consumer,consumer,12,19,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0018
5002,huge,huge,8,huge,1,rise,rise,9,40,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0019
5003,big,big,10,big,1,cities,city,11,12,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0020
5004,joint,joint,14,joint,1,one,one,15,16,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0022
5005,set,set,5,set,1,,,,13,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0023
5006,furious,furious,3,furious,1,,,,28,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0024
5007,overland,overland,4,overland,1,route,route,5,21,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0026
5008,own,own,8,own,1,territory,territory,9,21,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0026
5009,ultimate,ultimate,15,ultimate,1,control,control,16,21,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0026
5010,safe,safe,15,safe,1,,,,22,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0027
5011,own,own,20,own,1,interests,interest,21,22,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0027
5012,executive,executive,5,executive,1,director,director,6,28,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0028
5013,worth,worth,25,worth,1,,,,28,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0028
5014,difficult,difficult,6,"difficult, political",2,issue,issue,8,20,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0030
5015,political,political,7,"difficult, political",2,issue,issue,8,20,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0030
5016,worthwhile,worthwhile,18,worthwhile,1,,,,20,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0030
5017,political,political,11,political,1,analysts,analyst,12,49,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0031
5018,likely,likely,16,likely,1,,,,48,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0032
5019,lead,lead,43,lead,1,analyst,analyst,45,48,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0032
5020,early,early,8,early,1,1990s,1990,9,33,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0033
5021,overseas,overseas,21,overseas,1,assets,asset,22,33,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0033
5022,wider,wider,3,wider,1,aggression,aggression,4,22,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0034
5023,greatest,greatest,12,greatest,1,threat,threat,13,22,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0034
5024,international,international,16,international,1,standing,standing,17,22,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0034
5025,next,next,20,next,1,decade,decade,21,22,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0034
5026,primary,primary,5,primary,1,example,example,6,11,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0035
5027,first,first,5,first,1,time,time,6,40,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0036
5028,recent,recent,8,recent,1,years,year,9,40,newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0036
5029,helpful,helpful,4,helpful,1,technique,technique,6,6,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0002
5030,other,other,11,other,1,visualizations,visualization,12,34,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0004
5031,formal,formal,31,formal,1,method,method,32,34,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0004
5032,useful,useful,5,"useful, more",2,tools,tool,6,14,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0005
5033,more,more,11,"useful, more",2,tools,tool,6,14,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0005
5034,good,good,4,good,1,,,,28,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0007
5035,formal,formal,9,formal,1,practice,practice,12,28,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0007
5036,intense,intense,10,intense,1,meditation,meditation,11,28,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0007
5037,comfortable,comfortable,3,comfortable,1,place,place,4,14,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0008
5038,other,other,9,other,1,top,top,6,31,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0009
5039,straight,straight,17,straight,1,,,,31,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0009
5040,calm,calm,5,calm,1,,,,12,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0010
5041,relaxed,relaxed,7,relaxed,1,,,,12,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0010
5042,Warm,warm,3,Warm,1,Sun,sun,4,5,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0012
5043,lighter,lighter,12,lighter,1,,,,38,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0014
5044,lighter,lighter,14,lighter,1,,,,38,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0014
5045,external,external,19,external,1,organs,organ,23,38,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0014
5046,sensory,sensory,22,sensory,1,motor,motor,20,38,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0014
5047,special,special,35,"special, inner",2,quietness,quietness,37,38,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0014
5048,inner,inner,36,"special, inner",2,quietness,quietness,37,38,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0014
5049,warm,warm,6,"warm, tropical",2,beach,beach,9,18,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0016
5050,tropical,tropical,8,"warm, tropical",2,beach,beach,9,18,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0016
5051,vivid,vivid,3,"vivid, beautiful",2,colours,colour,6,28,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0017
5052,beautiful,beautiful,5,"vivid, beautiful",2,colours,colour,6,28,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0017
5053,golden,golden,12,golden,1,sun,sun,13,24,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0019
5054,warmer,warmer,21,warmer,1,,,,24,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0019
5055,warmer,warmer,23,warmer,1,,,,24,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0019
5056,golden,golden,2,golden,1,rays,ray,3,8,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0021
