,adj_word,adj_word_len,adj_word_count,adj_lemma,mod_adj,mod_adj_len,mod_adj_count,n_word,n_word_len,n_word_count,n_lemma,n_lemma_count,adj_id,n_id,sen_len,sen_id
5801,logistical,10,1,logistical,,0,,support,7,11.0,support,11.0,28,29,30,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0104
5802,Various,7,3,various,foreign,7,2.0,doctors,7,4.0,doctor,18.0,1,2,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0105
5803,foreign,7,13,foreign,Various,7,2.0,doctors,7,4.0,doctor,18.0,5,2,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0105
5804,American,8,73,american,,0,,,0,,,,7,,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0105
5805,cardiac,7,1,cardiac,,0,,problem,7,18.0,problem,28.0,15,16,25,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0107
5806,pre-arrest,10,1,pre-arrest,,0,,bail,4,1.0,bail,1.0,22,23,25,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0107
5807,low,3,11,low,,0,,IQ,2,1.0,iq,1.0,29,31,36,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0108
5808,Pakistani,9,26,pakistani,,0,,press,5,7.0,press,7.0,2,3,24,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0110
5809,late,4,33,late,,0,,,0,,,,18,,24,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0110
5810,early,5,39,early,,0,,,0,,,,21,,24,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0110
5811,mistaken,8,2,mistaken,,0,,,0,,,,2,,11,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0111
5812,confidential,12,15,confidential,,0,,investigation,13,4.0,investigation,4.0,6,7,8,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0112
5813,ongoing,7,8,ongoing,,0,,manhunt,7,1.0,manhunt,1.0,14,15,16,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0113
5814,classified,10,1,classified,,0,,,0,,,,21,,30,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0115
5815,certain,7,35,certain,limited,7,2.0,information,11,30.0,information,34.0,27,29,30,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0115
5816,limited,7,10,limited,certain,7,6.0,information,11,30.0,information,34.0,28,29,30,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0115
5817,easy,4,48,easy,,0,,,0,,,,5,,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0116
5818,enough,6,44,enough,,0,,money,5,17.0,money,18.0,12,13,31,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0123
5819,last,4,145,last,,0,,,0,,,,4,,9,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0124
5820,lost,4,3,lost,,0,,,0,,,,4,,27,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0126
5821,hot,3,23,hot,,0,,pursuit,7,2.0,pursuit,2.0,6,7,31,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0128
5822,senior,6,12,senior,,0,,official,8,7.0,official,27.0,2,4,14,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0130
5823,commercial,10,12,commercial,,0,,pilot,5,3.0,pilot,4.0,12,13,14,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0130
5824,dangerous,9,24,dangerous,,0,,,0,,,,17,,18,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0131
5825,more,4,201,more,,0,,,0,,,,7,,23,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0132
5826,present,7,10,present,,0,,meetings,8,6.0,meeting,19.0,22,8,23,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0132
5827,faulty,6,1,faulty,,0,,analysis,8,7.0,analysis,8.0,10,11,17,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0134
5828,early,5,39,early,,0,,,0,,,,2,,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0135
5829,biological,10,15,biological,,0,,agents,6,10.0,agent,13.0,32,33,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0135
5830,such,4,83,such,,0,,anthrax,7,3.0,anthrax,3.0,34,36,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0135
5831,interested,10,41,interested,,0,,,0,,,,10,,28,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0136
5832,biological,10,15,biological,,0,,agents,6,10.0,agent,13.0,16,17,28,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0136
5833,cutaneous,9,1,cutaneous,,0,,anthrax,7,3.0,anthrax,3.0,9,10,13,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0137
5834,reasonable,10,32,reasonable,,0,,,0,,,,3,,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0138
5835,further,7,13,further,,0,,evidence,8,11.0,evidence,11.0,4,5,15,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0139
5836,present,7,10,present,,0,,evidence,8,11.0,evidence,11.0,2,3,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0140
5837,alleged,7,4,alleged,,0,,travel,6,4.0,travel,4.0,8,9,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0140
5838,possible,8,66,possible,,0,,source,6,13.0,source,20.0,7,8,12,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0141
5839,Former,6,4,former,Russian,7,2.0,bioweaponeer,12,2.0,bioweaponeer,2.0,1,3,22,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0142
5840,Russian,7,7,russian,Former,6,1.0,bioweaponeer,12,2.0,bioweaponeer,2.0,2,3,22,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0142
5841,key,3,25,key,Russian,7,2.0,scientist,9,4.0,scientist,7.0,10,12,22,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0142
5842,Russian,7,7,russian,key,3,4.0,scientist,9,4.0,scientist,7.0,11,12,22,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0142
5843,fake,4,5,fake,,0,,plans,5,2.0,plan,14.0,10,13,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0143
5844,mobile,6,4,mobile,,0,,biolab,6,1.0,biolab,1.0,11,12,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0143
5845,identical,9,3,identical,,0,,,0,,,,31,,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0143
5846,Russian,7,7,russian,,0,,design,6,3.0,design,3.0,33,36,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0143
5847,mobile,6,4,mobile,,0,,lab,3,4.0,lab,5.0,34,35,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0143
5848,secret,6,4,secret,,0,,police,6,5.0,police,5.0,12,13,34,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0145
5849,Iraqi,5,44,iraqi,,0,,capital,7,6.0,capital,6.0,27,28,34,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0145
5850,closer,6,5,closer,,0,,alliance,8,3.0,alliance,3.0,15,16,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0146
5851,own,3,94,own,,0,,concept,7,3.0,concept,3.0,22,23,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0146
5852,top,3,26,top,Iraqi,5,11.0,scientists,10,3.0,scientist,7.0,2,4,44,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0147
5853,Iraqi,5,44,iraqi,top,3,5.0,scientists,10,3.0,scientist,7.0,3,4,44,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0147
5854,more,4,201,more,,0,,,0,,,,18,,44,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0147
5855,surprising,10,2,surprising,,0,,innovations,11,1.0,innovation,2.0,8,9,20,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0148
5856,confused,8,7,confused,,0,,,0,,,,7,,34,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0149
5857,various,7,13,various,,0,,outlets,7,2.0,outlet,3.0,16,18,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0150
5858,military,8,51,military,,0,,forces,6,19.0,force,34.0,33,36,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0150
5859,militant,8,19,militant,,0,,islamists,9,13.0,islamist,13.0,6,7,12,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0151
5860,same,4,152,same,,0,,sentiment,9,1.0,sentiment,1.0,15,16,36,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0153
5861,foreign,7,13,foreign,,0,,aid,3,5.0,aid,5.0,19,20,24,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0154
5862,late,4,33,late,,0,,,0,,,,2,,36,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0155
5863,military,8,51,military,,0,,units,5,3.0,unit,3.0,25,28,36,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0155
5864,militant,8,19,militant,,0,,islamists,9,13.0,islamist,13.0,34,35,36,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0155
5865,foremost,8,1,foremost,,0,,,0,,,,24,,31,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0156
5866,biological,10,15,biological,,0,,weapons,7,36.0,weapon,47.0,9,10,35,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0157
5867,Albanian,8,1,albanian,,0,,returnees,9,1.0,returnee,1.0,25,26,35,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0157
5868,hard,4,48,hard,,0,,,0,,,,3,,31,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0158
5869,many,4,192,many,,0,,tens,4,1.0,ten,2.0,8,9,20,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0159
5870,secular,7,2,secular,,0,,press,5,7.0,press,7.0,19,20,55,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0161
5871,militant,8,19,militant,,0,,islamists,9,13.0,islamist,13.0,28,29,55,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0161
5872,militant,8,19,militant,,0,,islamists,9,13.0,islamist,13.0,37,38,55,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0161
5873,active,6,13,active,,0,,,0,,,,8,,32,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0162
5874,Most,4,16,most,,0,,,0,,,,1,,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0164
5875,liberal,7,5,liberal,,0,,democrats,9,2.0,democrat,2.0,20,21,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0164
5876,militant,8,19,militant,,0,,islamists,9,13.0,islamist,13.0,13,14,15,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0165
5877,useful,6,10,useful,,0,,,0,,,,15,,16,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0166
5878,educated,8,2,educated,,0,,supporter,9,3.0,supporter,6.0,29,30,35,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0167
5879,militant,8,19,militant,,0,,islamists,9,13.0,islamist,13.0,33,34,35,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0167
5880,goofy,5,1,goofy,,0,,letter,6,4.0,letter,4.0,25,27,39,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0168
5881,detailed,8,9,detailed,,0,,interviews,10,3.0,interview,4.0,18,19,41,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0169
5882,such,4,83,such,,0,,mailings,8,2.0,mailing,2.0,37,38,41,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0169
5883,different,9,74,different,,0,,publications,12,2.0,publication,3.0,6,8,21,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0170
5884,militant,8,19,militant,,0,,islamists,9,13.0,islamist,13.0,13,14,23,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0172
5885,earlier,7,18,earlier,,0,,bombing,7,3.0,bombing,4.0,8,9,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0174
5886,blind,5,8,blind,,0,,sheik,5,4.0,sheik,4.0,20,21,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0174
5887,former,6,42,former,,0,,leader,6,21.0,leader,48.0,2,3,29,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0175
5888,Egyptian,8,23,egyptian,,0,,,0,,,,6,,29,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0175
5889,spiritual,9,9,spiritual,,0,,leader,6,21.0,leader,48.0,24,25,29,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0175
5890,Egyptian,8,23,egyptian,,0,,islamists,9,13.0,islamist,13.0,13,14,27,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0176
5891,earlier,7,18,earlier,,0,,attack,6,6.0,attack,19.0,18,19,27,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0176
5892,related,7,21,related,,0,,plot,4,4.0,plot,4.0,25,26,27,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0176
5893,minimal,7,5,minimal,,0,,casualty,8,1.0,casualty,3.0,11,12,19,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0177
5894,outstanding,11,12,outstanding,,0,,reward,6,1.0,reward,1.0,6,10,30,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0178
5895,next,4,112,next,,0,,ten,3,1.0,ten,2.0,8,9,20,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0181
5896,separate,8,15,separate,,0,,dates,5,3.0,date,12.0,14,15,20,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0181
5897,familiar,8,10,familiar,,0,,,0,,,,2,,3,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0182
5898,key,3,25,key,,0,,defendant,9,1.0,defendant,1.0,11,14,24,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0183
5899,dramatic,8,6,dramatic,,0,,capture,7,1.0,capture,1.0,8,9,19,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0186
5900,Pakistani,9,26,pakistani,,0,,bacteriologist,14,1.0,bacteriologist,1.0,10,11,16,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0187
5901,considerable,12,8,considerable,,0,,influence,9,6.0,influence,6.0,13,14,18,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0188
5902,early,5,39,early,,0,,1980s,5,3.0,1980,3.0,7,8,43,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0190
5903,considerable,12,8,considerable,,0,,tension,7,1.0,tension,4.0,12,13,43,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0190
5904,blind,5,8,blind,,0,,sheik,5,4.0,sheik,4.0,17,18,43,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0190
5905,Egyptian,8,23,egyptian,,0,,,0,,,,27,,43,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0190
5906,Egyptian,8,23,egyptian,,0,,,0,,,,32,,43,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0190
5907,close,5,38,close,,0,,connection,10,10.0,connection,14.0,16,17,32,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0192
5908,earlier,7,18,earlier,,0,,bombing,7,3.0,bombing,4.0,25,26,32,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0192
5909,controversial,13,3,controversial,,0,,,0,,,,4,,46,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0193
5910,Iraqi,5,44,iraqi,,0,,connection,10,10.0,connection,14.0,16,20,46,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0193
5911,Iraqi,5,44,iraqi,,0,,intelligence,12,7.0,intelligence,7.0,27,28,46,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0193
5912,technical,9,8,technical,,0,,assistance,10,5.0,assistance,7.0,30,31,46,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0193
5913,half,4,5,half,,0,,year,4,58.0,year,120.0,37,38,46,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0193
5914,like,4,11,like,,0,,bombs,5,2.0,bomb,2.0,11,8,28,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0194
5915,effective,9,16,effective,,0,,,0,,,,14,,28,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0194
5916,deadly,6,2,deadly,,0,,missive,7,1.0,missive,1.0,26,27,28,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0194
5917,islamist,8,1,islamist,,0,,,0,,,,6,,28,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0196
5918,early,5,39,early,,0,,,0,,,,11,,28,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0196
5919,early,5,39,early,,0,,,0,,,,14,,28,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0196
5920,Federal,7,5,federal,,0,,Eagle,5,1.0,eagle,1.0,3,4,17,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0198
5921,militant,8,19,militant,,0,,islamists,9,13.0,islamist,13.0,7,8,22,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0199
5922,green,5,13,green,,0,,birds,5,5.0,bird,13.0,19,20,22,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0199
5923,very,4,5,very,,0,,interview,9,1.0,interview,4.0,3,4,50,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0200
5924,Green,5,6,green,,0,,Birds,5,2.0,bird,13.0,47,48,50,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0200
5925,Green,5,6,green,,0,,Birds,5,2.0,bird,13.0,15,16,23,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0202
5926,revealing,9,1,revealing,,0,,,0,,,,22,,23,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0203
5927,Egyptian,8,23,egyptian,,0,,members,7,13.0,member,18.0,9,12,33,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0204
5928,Egyptian,8,23,egyptian,militant,8,4.0,islamists,9,13.0,islamist,13.0,27,29,33,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0204
5929,militant,8,19,militant,Egyptian,8,2.0,islamists,9,13.0,islamist,13.0,28,29,33,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0204
5930,cute,4,9,cute,,0,,,0,,,,10,,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0206
5931,cute,4,9,cute,,0,,,0,,,,18,,26,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0206
5932,green,5,13,green,,0,,valley,6,2.0,valley,2.0,5,7,20,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0208
5933,Egyptian,8,23,egyptian,,0,,,0,,,,13,,20,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0208
5934,Egyptian,8,23,egyptian,,0,,,0,,,,11,,44,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0209
5935,Egyptian,8,23,egyptian,,0,,,0,,,,15,,44,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0209
5936,full,4,52,full,,0,,name,4,36.0,name,43.0,28,29,44,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0209
5937,Egyptian,8,23,egyptian,,0,,,0,,,,38,,44,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0209
5938,green,5,13,green,,0,,uniforms,8,2.0,uniform,2.0,12,13,22,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0210
5939,green,5,13,green,,0,,birds,5,5.0,bird,13.0,20,21,30,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0211
5940,open,4,40,open,,0,,source,6,13.0,source,20.0,15,16,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0212
5941,possible,8,66,possible,,0,,,0,,,,20,,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0212
5942,Egyptian,8,23,egyptian,,0,,,0,,,,24,,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0212
5943,Egyptian,8,23,egyptian,,0,,,0,,,,28,,37,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0212
5944,public,6,34,public,,0,,information,11,30.0,information,34.0,2,3,23,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0213
5945,large,5,46,large,,0,,,0,,,,18,,23,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0213
5946,charitable,10,1,charitable,,0,,causes,6,1.0,cause,5.0,20,21,22,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0214
5947,former,6,42,former,,0,,sergeant,8,1.0,sergeant,1.0,11,14,18,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0215
5948,political,9,43,political,,0,,persuasion,10,1.0,persuasion,1.0,3,4,13,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0217
5949,sufficient,10,4,sufficient,,0,,information,11,30.0,information,34.0,13,14,29,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0219
5950,poor,4,31,poor,,0,,approximation,13,1.0,approximation,1.0,5,6,16,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0220
5951,good,4,379,good,,0,,sources,7,7.0,source,20.0,14,15,16,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0220
5952,new,3,252,new,,0,,age,3,5.0,age,5.0,6,7,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0222
5953,likely,6,28,likely,,0,,,0,,,,22,,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0222
5954,appropriate,11,14,appropriate,,0,,balance,7,4.0,balance,6.0,30,31,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0222
5955,due,3,7,due,,0,,process,7,23.0,process,26.0,33,34,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0222
5956,national,8,15,national,,0,,security,8,14.0,security,15.0,36,37,38,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0222
5957,public,6,34,public,,0,,favor,5,3.0,favor,3.0,17,18,19,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0223
5958,dubious,7,1,dubious,,0,,,0,,,,13,,14,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0224
5959,many,4,192,many,false,5,2.0,premises,8,2.0,premise,2.0,6,8,21,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0225
5960,false,5,10,false,many,4,43.0,premises,8,2.0,premise,2.0,7,8,21,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0225
