,n_word,n_id,n_type,det,num,clf,adj,nmod,sen_len,sen_id
15850,布料,1,nsubj,,,[],[],[],22,train-s1329
15851,棉花,5,nsubj,,,[],[],[],22,train-s1329
15852,亚麻,7,conj,,,[],[],[],22,train-s1329
15853,原料,10,conj,,,[],[],['其'],22,train-s1329
15854,纤维,12,compound,,,[],[],[],22,train-s1329
15855,纤维,16,advcl,,,[],['合成'],[],22,train-s1329
15856,嫘萦,19,obj,,,[],[],[],22,train-s1329
15857,醋酸根,21,conj,,,[],[],[],22,train-s1329
15858,植物,2,nsubj,此类,,[],[],[],12,train-s1330
15859,蚂蚁,5,nmod,,,[],[],[],12,train-s1330
15860,居所,6,obj,,,[],[],['蚂蚁'],12,train-s1330
15861,食物,11,obj,,,[],[],[],12,train-s1330
15862,活动,8,root,,,[],['特别'],"['演唱', '会']",42,train-s1331
15863,场场,10,nmod,,,[],[],[],42,train-s1331
15864,主题,11,nsubj,,,[],[],['场场'],42,train-s1331
15865,场场,14,nsubj,,,[],[],[],42,train-s1331
15866,医院,26,nsubj,,,[],[],[],42,train-s1331
15867,主题,28,nmod,,,[],[],[],42,train-s1331
15868,布置,29,ccomp,,,[],[],['主题'],42,train-s1331
15869,构思,32,nsubj,此,,[],[],[],42,train-s1331
15870,张,37,clf,,第四,[],[],[],42,train-s1331
15871,单曲,38,obj,,,"['第四', '张']",[],[],42,train-s1331
15872,本能,40,appos,,,[],[],[],42,train-s1331
15873,文帝,2,nsubj,,,[],[],[],14,train-s1332
15874,使者,4,nsubj,,,[],[],[],14,train-s1332
15875,结果,8,advmod,,,[],[],[],14,train-s1332
15876,人,13,obj,,百余,[],[],[],14,train-s1332
15877,子,5,nsubj,,,[],[],"['廷和', '之', '杨']",22,train-s1333
15878,状元,13,ccomp,,,[],['唯一'],"['明朝', '四川']",22,train-s1333
15879,墓地,15,nsubj:pass,,,[],[],[],22,train-s1333
15880,状元,20,compound,,,[],[],[],22,train-s1333
15881,年,2,nmod:tmod,,1978,[],[],[],20,train-s1334
15882,甘肃,8,nmod,,,[],[],[],20,train-s1334
15883,省委,9,nmod,,,[],[],[],20,train-s1334
15884,书记,10,obl,,,[],[],"['中共', '甘肃', '省委']",20,train-s1334
15885,顾问,12,conj,,,[],[],[],20,train-s1334
15886,政协,16,nmod,,,[],[],[],20,train-s1334
15887,主席,17,conj,,,[],[],"['甘肃', '省', '政协']",20,train-s1334
15888,等,18,acl,,,[],[],[],20,train-s1334
15889,职,19,appos,,,[],[],[],20,train-s1334
15890,年,2,clf,,2001,[],[],[],37,train-s1335
15891,月,4,nmod:tmod,,12,"['2001', '年']",[],[],37,train-s1335
15892,妻子,9,obl,,,[],[],[],37,train-s1335
15893,期间,13,nmod:tmod,,,[],[],[],37,train-s1335
15894,身体,14,nsubj,,,[],[],[],37,train-s1335
15895,昏迷,22,nmod,,,[],[],[],37,train-s1335
15896,状态,23,obj,,,[],[],['昏迷'],37,train-s1335
15897,星期,28,obl,,三,[],[],[],37,train-s1335
15898,岁,36,obj,,五十六,[],[],[],37,train-s1335
15899,件,2,clf,这,,[],[],[],38,train-s1336
15900,作品,3,nsubj,,,"['这', '件']",[],[],38,train-s1336
15901,今日,4,nmod:tmod,,,[],[],[],38,train-s1336
15902,件,7,nmod,,一,[],[],[],38,train-s1336
15903,北,18,acl,,,[],[],[],38,train-s1336
15904,段,21,nmod,,二,[],[],"['台北', '市', '中山', '路']",38,train-s1336
15905,上,22,acl,,,[],[],[],38,train-s1336
15906,银行,25,nmod,,,[],[],[],38,train-s1336
15907,总行,26,nmod,,,[],[],"['市', '路', '二', '上', '的', '段', '台北', '银行']",38,train-s1336
15908,今,28,nmod,,,[],[],[],38,train-s1336
15909,银行,32,nmod,,,[],[],[],38,train-s1336
15910,大楼,34,appos,,,[],[],"['今', '台北', '富邦', '银行', '中山']",38,train-s1336
15911,前面,37,obj,,,[],[],"['段', '台北', '银行', '大楼', '总行']",38,train-s1336
15912,丐帮,8,obj,,,[],[],[],27,train-s1339
15913,口中,15,obl,,,[],[],['他'],27,train-s1339
15914,人世,26,obj,,,[],[],[],27,train-s1339
15915,大漠,5,obj,,,[],[],[],10,train-s1340
15916,身份,11,obj,,,[],['真实'],"['“', '啸林', '”', '的', '张']",12,train-s1341
15917,画中,3,compound,,,[],[],[],16,train-s1342
15918,身份,6,nsubj,,,[],[],"['画中', '的', '人']",16,train-s1342
15919,丐帮,8,nmod,,,[],[],[],16,train-s1342
15920,帮主,10,nmod,,,[],[],[],16,train-s1342
15921,夫人,13,ccomp,,,[],['仁慈'],"['丐帮', '前', '帮主']",16,train-s1342
15922,现在,2,nmod,,,[],[],[],13,train-s1343
15923,地区,9,nmod,,,[],[],"['太平', '洋']",13,train-s1343
15924,柏油,3,nmod,,,[],[],[],26,train-s1344
15925,碎石,4,obl,,,[],[],['柏油'],26,train-s1344
15926,跑道,7,nsubj,首条,,[],[],[],26,train-s1344
15927,年,10,obl,,1946,[],[],[],26,train-s1344
15928,镑,17,obj,,"46,500",[],[],['英'],26,train-s1344
15929,全长,19,nsubj,,,[],[],[],26,train-s1344
15930,呎,21,parataxis,,"7,000",[],[],[],26,train-s1344
15931,阔,23,nsubj,,,[],[],[],26,train-s1344
15932,呎,25,parataxis,,150,[],[],[],26,train-s1344
15933,晚年,9,obl,,,[],[],[],27,train-s1345
15934,妻子,25,ccomp,,,[],[],"['的', '龙马']",27,train-s1345
15935,年,2,nmod:tmod,,1998,[],[],[],15,train-s1346
15936,国家,4,nmod,,,[],[],[],15,train-s1346
15937,计委,5,nsubj,,,[],[],['国家'],15,train-s1346
15938,国家,10,nmod,,,[],[],[],15,train-s1346
15939,能源,11,nmod,,,[],[],[],15,train-s1346
15940,化工,13,nmod,,,[],[],[],15,train-s1346
15941,基地,14,ccomp,,,[],[],"['国家', '能源', '重', '化工']",15,train-s1346
15942,会议,3,nmod,,,[],[],[],32,train-s1347
15943,旧址,4,nsubj,,,[],[],"['榜罗', '镇', '会议']",32,train-s1347
15944,个,16,clf,,一,[],[],[],32,train-s1347
15945,全国,17,nmod,,,[],[],[],32,train-s1347
15946,重点,18,nmod,,,[],[],[],32,train-s1347
15947,文物,19,nmod,,,[],[],[],32,train-s1347
15948,保护,20,nmod,,,[],[],[],32,train-s1347
15949,单位,21,root,,,"['一', '个']",[],"['全国', '重点', '文物', '保护']",32,train-s1347
15950,类型,23,nsubj,,,[],[],[],32,train-s1347
15951,近现代,25,nmod,,,[],[],[],32,train-s1347
15952,史迹,27,parataxis,,,[],['重要'],['近现代'],32,train-s1347
15953,建筑,31,conj,,,[],[],"['代表', '性']",32,train-s1347
15954,战斗,3,nmod,,,[],[],[],32,train-s1348
15955,风格,4,nsubj,,,[],[],['战斗'],32,train-s1348
15956,骑士,7,nmod,,,[],[],[],32,train-s1348
15957,西洋,15,compound,,,[],[],[],32,train-s1348
15958,武器,18,obj,,,[],[],[],32,train-s1348
15959,击剑,21,nmod,,,[],[],[],32,train-s1348
15960,方式,22,obl,,,[],[],['击剑'],32,train-s1348
15961,次,31,advmod,,一,[],[],[],32,train-s1348
15962,口号,1,nsubj,,,[],[],[],17,train-s1349
15963,音乐,6,obj,,,[],['真好'],[],17,train-s1349
15964,目的,9,nsubj,,,[],[],[],17,train-s1349
15965,市民,13,obl,,,[],[],[],17,train-s1349
15966,集体,15,advmod,,,[],[],[],17,train-s1349
15967,个,11,clf,,一,[],[],[],39,train-s1350
15968,豪宅,13,nmod,,,[],[],[],39,train-s1350
15969,屋苑,14,advcl,,,"['一', '个']",['私人'],"['的', '香港', '豪宅']",39,train-s1350
15970,号,25,obj,,10,[],[],"['香港', '岛', '跑马', '地', '乐活', '道']",39,train-s1350
15971,年,29,clf,,1988,[],[],[],39,train-s1350
15972,月,31,obl,,6,"['1988', '年']",[],[],39,train-s1350
15973,集团,38,parataxis,,,[],[],['合和'],39,train-s1350
15974,聋人,4,obj,,,[],['不少'],[],15,train-s1351
15975,慈善,9,nmod,,,[],[],[],15,train-s1351
15976,机构,10,obl,,,[],[],['慈善'],15,train-s1351
15977,此前,2,nmod:tmod,,,[],[],[],29,train-s1352
15978,市,7,nmod,,,[],[],[],29,train-s1352
15979,中心,8,nmod,,,[],[],[],29,train-s1352
15980,大楼,12,obj,,,[],[],"['上海', '市', '中心', '园明园', '路', '真光']",29,train-s1352
15981,内,13,acl,,,[],[],[],29,train-s1352
15982,商,18,nmod,,,[],[],[],29,train-s1352
15983,学院,19,nsubj,,,[],[],"['城中', '区', '商']",29,train-s1352
15984,大学,24,nmod,,,[],[],['沪江'],29,train-s1352
15985,处,28,obj,,,[],[],"['沪江', '的', '大学']",29,train-s1352
15986,个,2,clf,,一,[],[],[],16,train-s1353
15987,理论,5,nsubj,,,"['一', '个']",['完备'],[],16,train-s1353
15988,句子,9,nmod,每个,,[],[],[],16,train-s1353
15989,命题,13,conj,,,[],[],['其'],16,train-s1353
15990,理论,15,obj,,,[],[],"['每个', '命题', '的', '句子']",16,train-s1353
15991,组合,1,nsubj,,,[],[],[],35,train-s1354
15992,小型,3,nmod,,,[],[],[],35,train-s1354
15993,资料,5,compound,,,[],[],[],35,train-s1354
15994,游戏,12,obl,,,[],[],[],35,train-s1354
15995,件,15,clf,,60,[],[],[],35,train-s1354
15996,物品,17,obj,,,"['60', '件']",[],[],35,train-s1354
15997,佳节,20,nmod,,,[],[],[],35,train-s1354
15998,时刻,21,nmod:tmod,,,[],[],['佳节'],35,train-s1354
15999,老人,26,obj,,,[],[],[],35,train-s1354
16000,游戏,33,nmod,,,[],[],[],35,train-s1354
16001,玩法,34,obj,任何,,[],['新'],['游戏'],35,train-s1354
16002,玩家,1,compound,,,[],[],[],50,train-s1355
16003,心情,8,obj,,,[],['兴奋'],[],50,train-s1355
16004,床铺,19,obj,,,[],['有趣'],[],50,train-s1355
16005,上,20,acl,,,[],[],[],50,train-s1355
16006,压力,26,obj,所有,,[],[],[],50,train-s1355
16007,自在,31,obj,,,[],[],[],50,train-s1355
16008,营火,35,obj,,,[],[],[],50,train-s1355
16009,旁,36,acl,,,[],[],[],50,train-s1355
16010,电,38,nmod,,,[],[],[],50,train-s1355
16011,吉他,39,obj,,,[],[],['电'],50,train-s1355
16012,家里,43,obj,,,[],[],[],50,train-s1355
16013,场,46,nmod,,一,[],[],[],50,train-s1355
16014,摇滚,47,nmod,,,[],[],[],50,train-s1355
16015,模拟,2,nmod,,,[],[],[],23,train-s1356
16016,市民,3,nsubj,,4,[],[],['模拟'],23,train-s1356
16017,人,8,nmod,,单,[],[],[],23,train-s1356
16018,游戏,9,advcl,,,[],[],"['单', '人']",23,train-s1356
16019,模拟,14,nmod,,,[],[],[],23,train-s1356
16020,城市,15,nmod,,,[],[],['模拟'],23,train-s1356
16021,网路,18,advmod,,,[],[],[],23,train-s1356
16022,地标,2,nmod,,,[],[],[],13,train-s1357
16023,大厦,3,nsubj,,,[],[],"['横滨', '地标']",13,train-s1357
16024,现时,5,nmod,,,[],[],[],13,train-s1357
16025,摩天,11,nmod,,,[],[],[],13,train-s1357
16026,大楼,12,root,,,[],['高'],"['现时', '摩天']",13,train-s1357
16027,主人,5,nsubj,,,[],[],"['的', '阿儿法']",17,train-s1358
16028,台,13,clf,,一,[],[],[],17,train-s1358
16029,相机,14,obj,,,"['一', '台']",[],[],17,train-s1358
16030,口信,16,conj,,,[],[],[],17,train-s1358
16031,剧情,3,nsubj,所有,,[],[],[],39,train-s1359
16032,咖啡,7,obj,,,[],[],[],39,train-s1359
16033,模型,14,nmod,,,[],[],[],39,train-s1359
16034,飞机,15,nmod,,,[],[],[],39,train-s1359
16035,引擎,16,obj,,,[],[],"['模型', '飞机']",39,train-s1359
16036,类,18,nmod,,,[],[],[],39,train-s1359
16037,活动,21,obl,,,[],[],"['煮', '类']",39,train-s1359
16038,整篇,27,obl,,一,[],[],[],39,train-s1359
16039,句,32,clf,,几,[],[],[],39,train-s1359
16040,对话,33,obj,,,"['几', '句']",['少数'],[],39,train-s1359
16041,台词,38,obj,,,[],[],[],39,train-s1359
16042,壮年,5,nmod,,,[],[],[],14,train-s1360
16043,男士,6,nsubj,,,[],[],['壮年'],14,train-s1360
16044,近邻,11,root,,,[],[],"['的', '阿儿法']",14,train-s1360
16045,常客,13,conj,,,[],[],[],14,train-s1360
16046,车辆,4,nsubj,,,[],[],[],29,train-s1361
16047,桥面,8,nsubj,,,[],[],[],29,train-s1361
16048,悬索,11,obj,,,[],[],[],29,train-s1361
16049,一起,12,advmod,,,[],[],[],29,train-s1361
16050,现代,15,nmod,,,[],[],[],29,train-s1361
16051,悬索,16,compound,,,[],[],[],29,train-s1361
16052,刚性,21,compound,,,[],[],[],29,train-s1361
16053,故事,1,nsubj,,,[],[],[],21,train-s1362
16054,部分,3,nmod,,,[],[],[],21,train-s1362
16055,细部,5,nmod,,,[],[],[],21,train-s1362
16056,设定,6,obl,,,[],[],"['的', '部分', '细部']",21,train-s1362
16057,动画,16,compound,,,[],[],[],21,train-s1362
16058,处,20,obj,,诸多,[],['相异'],[],21,train-s1362
16059,橡树龙,4,nmod,,,[],[],[],14,train-s1363
16060,前肢,5,nsubj,,,[],[],"['孵化', '橡树龙']",14,train-s1363
16061,肢,12,advmod,,四,[],[],[],14,train-s1363
16062,目前,1,nmod:tmod,,,[],[],[],17,train-s1364
16063,等,13,acl,,,[],[],[],17,train-s1364
16064,地,14,appos,,,[],[],[],17,train-s1364
16065,化石,16,obj,,,[],[],[],17,train-s1364
16066,目前,1,nmod:tmod,,,[],[],[],16,train-s1365
16067,成年,5,nmod,,,[],[],[],16,train-s1365
16068,标本,6,obj,,,[],[],['成年'],16,train-s1365
16069,成年,12,nmod,,,[],[],[],16,train-s1365
16070,个体,13,nmod,,,[],[],['成年'],16,train-s1365
16071,身长,15,obj,,,[],[],"['成年', '的', '个体']",16,train-s1365
16072,墓顶,1,nsubj,,,[],[],[],30,train-s1366
16073,方,4,compound,,四,[],[],[],30,train-s1366
16074,入口,7,nsubj,,,[],[],[],30,train-s1366
16075,陵墓,9,nmod,,,[],[],[],30,train-s1366
16076,后面,10,obj,,,[],[],['陵墓'],30,train-s1366
16077,墓室,12,nsubj,,,[],[],[],30,train-s1366
16078,方形,15,parataxis,,,[],[],[],30,train-s1366
16079,米,20,advmod,,5.7,[],[],[],30,train-s1366
16080,米,24,advmod,,4.8,[],[],[],30,train-s1366
16081,人,29,obj,,10余,[],[],[],30,train-s1366
16082,湿地,3,nmod,,,[],[],[],69,train-s1367
16083,公园,4,nsubj,,,[],[],"['檨仔林', '埤', '湿地']",69,train-s1367
16084,邻里,6,nmod,,,[],[],[],69,train-s1367
16085,公园,7,obj,,,[],[],['邻里'],69,train-s1367
16086,环境,9,nmod,,,[],[],[],69,train-s1367
16087,教育,10,conj,,,[],[],['环境'],69,train-s1367
16088,生态,12,nmod,,,[],[],[],69,train-s1367
16089,保育,13,conj,,,[],[],['生态'],69,train-s1367
16090,等,14,acl,,,[],[],[],69,train-s1367
16091,功能,15,appos,,,[],[],[],69,train-s1367
16092,广场,19,obj,,许多,[],[],[],69,train-s1367
16093,游乐,21,nmod,,,[],[],[],69,train-s1367
16094,设施,22,conj,,,[],[],['游乐'],69,train-s1367
16095,长凳,24,conj,,,[],[],[],69,train-s1367
16096,邻近,27,nmod,,,[],[],[],69,train-s1367
16097,居民,28,nsubj,,,[],[],['邻近'],69,train-s1367
16098,生态,34,nmod,,,[],[],[],69,train-s1367
16099,工法,35,obl,,,[],[],['生态'],69,train-s1367
16100,河道,38,nsubj,,,[],[],[],69,train-s1367
16101,等,43,advmod,,,[],[],[],69,train-s1367
16102,功能,44,appos,,,[],[],[],69,train-s1367
16103,系统,49,nmod,,,[],[],[],69,train-s1367
16104,区域,53,obj,,,[],[],[],69,train-s1367
16105,密度,56,nmod,,,[],[],[],69,train-s1367
16106,植被,58,nsubj,,,[],[],"['高', '的', '密度']",69,train-s1367
16107,园区,61,nmod,,,[],[],[],69,train-s1367
16108,公路,64,conj,,,[],['高速'],[],69,train-s1367
16109,之间,65,acl,,,[],[],[],69,train-s1367
16110,柠檬,1,nmod,,,[],[],[],45,train-s1368
16111,柠七,6,obj,,,[],[],[],45,train-s1368
16112,种,10,clf,,一,[],[],[],45,train-s1368
16113,饮品,12,root,,,"['一', '种']",[],['香港'],45,train-s1368
16114,做法,14,nsubj,,,[],[],[],45,train-s1368
16115,柠檬,19,obl:patient,,,[],['新鲜'],[],45,train-s1368
16116,柠檬,27,nmod,,,[],[],[],45,train-s1368
16117,可乐,28,obj,,,[],[],['柠檬'],45,train-s1368
16118,世纪,33,obl,,二十,[],[],[],45,train-s1368
16119,茶,36,nmod,,,[],[],[],45,train-s1368
16120,餐厅,37,obj,,,[],[],['茶'],45,train-s1368
16121,起源,41,nsubj,,,[],[],['其'],45,train-s1368
16122,藩士,2,nsubj,,,[],[],['彦根'],31,train-s1369
16123,刀,4,nsubj,,,[],[],[],31,train-s1369
16124,袋中,6,obj,,,[],[],[],31,train-s1369
16125,刀鞘,13,obj,,,[],[],[],31,train-s1369
16126,刀,20,obj,,,[],[],['对方'],31,train-s1369
16127,手指,22,nsubj:pass,,,[],[],[],31,train-s1369
16128,境地,30,obj,,,[],['不利'],[],31,train-s1369
16129,个,7,clf,这,,[],[],[],42,train-s1370
16130,名字,8,appos,,,"['这', '个']",[],[],42,train-s1370
16131,初期,10,nmod,,,[],[],[],42,train-s1370
16132,设定,11,obl,,,[],[],['初期'],42,train-s1370
16133,作者,15,iobj,,,[],[],[],42,train-s1370
16134,种,17,clf,,一,[],[],[],42,train-s1370
16135,感觉,22,obj,,,"['一', '种']",[],"['“', '”', '的', '遥阳']",42,train-s1370
16136,卷,29,obj,,第4,[],[],[],42,train-s1370
16137,种,35,clf,那,,[],[],[],42,train-s1370
16138,感觉,36,nsubj,,,"['那', '种']",[],[],42,train-s1370
16139,技术,2,obl,,,[],[],[],42,train-s1371
16140,欣快,7,nsubj,,,[],[],[],42,train-s1371
16141,心理,9,compound,,,[],[],[],42,train-s1371
16142,行为,13,obj,,,[],[],[],42,train-s1371
16143,术语,17,nsubj,该,,[],[],[],42,train-s1371
16144,种,24,clf,,一,[],[],[],42,train-s1371
16145,事物,26,nmod,,,[],[],[],42,train-s1371
16146,幸福,29,nmod,,,"['一', '种']",['超然'],[],42,train-s1371
16147,种,39,clf,,一,[],[],[],42,train-s1371
16148,情绪,40,nmod,,,[],[],[],42,train-s1371
16149,波动,41,obj,,,"['一', '种']",[],"['种', '超然', '感', '的', '幸福', '情绪']",42,train-s1371
16150,日夜,4,nmod:tmod,,,[],[],[],17,train-s1372
16151,作品,10,nsubj,,,[],"['大量', '优秀']",[],17,train-s1372
16152,时期,14,nmod:tmod,这,一,[],[],[],17,train-s1372
16153,作品,6,obj,,,[],[],"['的', '莫泊桑']",29,train-s1373
16154,结尾,13,nsubj,,,[],[],"['欧', '式']",29,train-s1373
16155,项链,20,nmod,,,[],[],"['的', '莫泊桑']",29,train-s1373
16156,等,22,acl,,,[],[],[],29,train-s1373
16157,小说,23,appos,,,[],[],[],29,train-s1373
16158,启发,25,obj,,,[],[],"['莫泊桑', '《', '》', '等', '小说', '的', '项链']",29,train-s1373
16159,佳作,6,nmod,,,[],['大量'],[],19,train-s1374
16160,发表,8,obl,,,[],[],"['大量', '的', '佳作']",19,train-s1374
16161,记者,16,nmod,,,[],[],[],19,train-s1374
16162,采访,18,obj,,,[],[],"['的', '记者']",19,train-s1374
16163,部,5,nmod,这,,[],[],[],34,train-s1375
16164,短篇,6,nmod,,,[],[],[],34,train-s1375
16165,小说,7,compound,,,[],[],[],34,train-s1375
16166,以后,10,nmod,,,[],[],[],34,train-s1375
16167,短篇,12,nmod,,,[],[],[],34,train-s1375
16168,小说,13,conj,,,[],[],"['的', '以后', '短篇']",34,train-s1375
16169,社会,21,nmod,,,[],[],[],34,train-s1375
16170,底层,22,nmod,,,[],[],[],34,train-s1375
16171,人物,24,obj,,,[],[],"['社会', '底层']",34,train-s1375
16172,感情,30,obj,,,[],['微妙'],[],34,train-s1375
16173,写作,32,nmod,,,[],[],[],34,train-s1375
16174,风格,33,obj,,,[],[],['写作'],34,train-s1375
16175,年,3,obl,,1300,[],[],[],17,train-s1376
16176,个,8,clf,,几,[],[],[],17,train-s1376
16177,世纪,9,nmod,,,"['几', '个']",[],[],17,train-s1376
16178,繁荣,12,nsubj,,,[],[],"['欧洲', '个', '以来', '的', '世纪']",17,train-s1376
16179,增长,14,conj,,,[],[],[],17,train-s1376
16180,商,3,nmod,,,[],[],[],18,train-s1377
16181,学院,4,obj,,,[],[],['商'],18,train-s1377
16182,所,8,clf,,四,[],[],[],18,train-s1377
16183,附属,9,nmod,,,[],[],[],18,train-s1377
16184,院校,10,nsubj,,,"['四', '所']",[],['附属'],18,train-s1377
16185,个,14,clf,,四,[],[],[],18,train-s1377
16186,方向,17,obj,,,"['四', '个']",[],"['研究', '生']",18,train-s1377
16187,广场,1,nsubj,,,[],[],[],15,train-s1378
16188,车站,5,obj,,,[],[],"['巴黎', '圣拉扎尔']",15,train-s1378
16189,号,10,compound,,3,[],[],[],15,train-s1378
16190,条,6,clf,,两,[],[],[],35,train-s1379
16191,线路,9,appos,,,"['两', '条']",[],"['A', '级']",35,train-s1379
16192,情况,17,obj,,,[],['特殊'],"['瑞典', '挪威']",35,train-s1379
16193,考虑,19,obj,,,[],[],[],35,train-s1379
16194,编号,23,nmod,,,[],[],['其'],35,train-s1379
16195,例外,25,obj,,,[],[],"['其', '的', '编号']",35,train-s1379
16196,线路,34,obj,,,[],[],"['E4', '号']",35,train-s1379
16197,楷书,3,nmod,,,[],[],[],16,train-s1380
16198,字体,4,nsubj,,,[],[],['楷书'],16,train-s1380
16199,后来,8,nmod:tmod,,,[],[],[],16,train-s1380
16200,书法,10,obj,,,[],[],[],16,train-s1380
16201,对象,15,obj,,,[],[],[],16,train-s1380
16202,表征,5,obj,,,[],[],[],20,train-s1381
16203,雄性,8,nsubj,,,[],[],[],20,train-s1381
16204,小时,14,nmod,,一,[],[],[],20,train-s1381
16205,时间,16,obj,,,[],[],"['近', '一', '的', '小时']",20,train-s1381
16206,异性,19,obj,,,[],[],[],20,train-s1381
16207,纸币,8,nmod,,,[],[],[],17,train-s1382
16208,序列,9,compound,,,[],[],[],17,train-s1382
16209,纸币,13,nmod,,,[],[],[],17,train-s1382
16210,遭遇,12,obj,,,[],[],[],27,train-s1383
16211,警觉,18,obj,,,[],[],"['的', '奥林匹亚丝']",27,train-s1383
16212,位,3,nmod,这,四,[],[],[],39,train-s1384
16213,人士,4,nsubj,,,[],[],"['这', '四', '位']",39,train-s1384
16214,议会,8,nsubj,,,[],[],['欧洲'],39,train-s1384
16215,央行,11,nmod,,,[],[],[],39,train-s1384
16216,管理,12,nmod,,,[],[],[],39,train-s1384
16217,委员,13,compound,,,[],[],[],39,train-s1384
16218,理事,21,compound,,,[],[],[],39,train-s1384
16219,成员,28,compound,,,[],[],[],39,train-s1384
16220,国家,31,nsubj,,,[],[],"['各', '成员', '的', '国']",39,train-s1384
16221,政府,33,nmod,,,[],[],[],39,train-s1384
16222,首脑,34,conj,,,[],[],['政府'],39,train-s1384
16223,条,2,clf,这,,[],[],[],20,train-s1385
16224,隧道,3,nsubj,,,"['这', '条']",[],[],20,train-s1385
16225,地下,6,nmod,,,[],[],[],20,train-s1385
16226,公尺,8,obj,,100,[],[],['地下'],20,train-s1385
16227,国际,12,nmod,,,[],[],[],20,train-s1385
16228,机场,13,obj,,,[],[],"['日内瓦', '国际']",20,train-s1385
16229,附近,15,nmod,,,[],[],[],20,train-s1385
16230,之间,19,acl,,,[],[],[],20,train-s1385
16231,民族,2,nsubj,各个,,[],[],[],9,train-s1386
16232,基本,3,advmod,,,[],[],[],9,train-s1386
16233,民族,6,nmod,,,[],[],[],9,train-s1386
16234,国家,7,obl,,,[],[],['民族'],9,train-s1386
16235,进程,13,obl,,,[],[],['巴塞隆纳'],22,train-s1387
16236,协调,17,nmod,,,[],[],[],22,train-s1387
16237,作用,18,obl,,,[],[],['协调'],22,train-s1387
16238,赞赏,21,obj,,,[],['高度'],[],22,train-s1387
16239,落差,7,nsubj,,,[],[],"['塞马', '湖', '的', '湖']",11,train-s1388
16240,米,10,root,,69,[],[],[],11,train-s1388
16241,北,3,nmod,,,[],[],[],16,train-s1389
16242,分支,4,nmod,,,[],[],[],16,train-s1389
16243,长度,5,nsubj,,,[],[],"['武克希', '河', '北', '分支']",16,train-s1389
